id_producto,productos_descripcion,productos_marca,Carrefour,Coto,Día,Mejor_Precio,Dispersion_Porcentaje
0047400179240,CARTUCHO MACH 3 REGULAR X 2U,GILLETTE MACH3,9879.0,9881.99,10660.0,9879.0,7.9
0070330734395,MAQ.AFEITAR CONFORT 3 ACTION NORMAL 4X3 BIC BLI 4 UNI,BIC,5500.0,5499.99,5500.0,5499.99,0.0
7793253003647,LIMP.LIQ.DESINF.ALEGRA TÚ DÍA POETT BOT 900 ML,POETT,1632.0,2237.99,2280.0,1632.0,39.7
7793253003456,LIMP.LIQ.DESINF.SUAVIDAD DE BEBÉ POETT BOT 900 ML,POETT,2279.0,2236.99,2280.0,2236.99,1.9
7792459718027,PAÑOS D/MICROFIBRA MULTIUSO 30X30 CM LA GAUCHITA X 3 UNI,GAUCHITA,14218.0,14217.99,14816.0,14217.99,4.2
7793253003500,LIMP.LIQUIDO LAVANDA POETT BOT 900 ML,POETT,2369.0,2237.99,2280.0,2237.99,5.9
7791866001364,MAYONESA NATURA POU 500 CC,NATURA,2750.0,3042.0,3040.0,2750.0,10.6
7790480008261,TE CLÁSICO X50 SAQ GREEN HILLS CJA 100 GRM,GREEN HILLS,2839.0,2755.0,2769.0,2755.0,3.0
7790480008254,TE CLÁSICO X25 SAQ. GREEN HILLS CJA 50 GRM,GREEN HILLS,1539.0,1543.0,1543.0,1539.0,0.3
7798316700815,"ACEITE GIRASOL LEGITIMO BOT 1,5 LTR",LEGITIMO,5650.0,5799.0,5596.0,5596.0,3.6
7798316700808,ACEITE GIRASOL LEGITIMO BOT 900 CC,LEGITIMO,3329.0,3600.0,3329.0,3329.0,8.1
7790060023684,"ACEITE GIRASOL COCINERO BOT 1,5 LTR",COCINERO,6345.0,6160.0,6160.0,6160.0,3.0
7790070231864,ACEITE D/OLIVA EXTRA VIRGEN INTENSO COCINERO BOT 500 ML,COCINERO,14479.0,13650.0,14060.0,13650.0,6.1
7790070231871,ACEITE D/OLIVA EXTRA VIRGEN SUAVE COCINERO BOT 500 ML,COCINERO,14060.0,13650.0,14060.0,13650.0,3.0
7791866001203,MAYONESA NATURA POU 237 GRM,NATURA,1489.0,1551.0,1550.0,1489.0,4.2
7791866003283,MAYONESA MAYOLIVA CON OLIVA POU 250 CC,MAYOLIVA,2460.0,2562.0,2560.0,2460.0,4.1
7794000007802,SALSA BARBACOA HELLMANNS POU 250 GRM,HELLMANNS,2779.0,2697.0,2697.0,2697.0,3.0
7798146139229,SALSA D/SOJA TRADICIONAL S/TACC DOS ANCLAS PET 500 ML,DOS ANCLAS,6070.0,6071.0,6070.0,6070.0,0.0
7792180137944,"ACEITE GIRASOL PUREZA BOT 1,5 LTR",PUREZA,6335.0,6649.0,6649.0,6335.0,5.0
7792180142009,MAYONESA C/JUGO D/LIMÓN CAÑUELAS POU 482 GRM,CAÑUELAS,2169.0,2337.0,1525.0,1525.0,53.2
7792180142016,MAYONESA C/JUGO D/LIMÓN CAÑUELAS POU 241 GRM,CAÑUELAS,1249.0,1335.0,1247.0,1247.0,7.1
7794000007741,SALSA GOLF HELLMANS POU 250 GRM,HELLMANNS,2700.0,2698.0,2697.0,2697.0,0.1
7794000008915,MAYONESA PICANTE HELLMANNS DOY 250 GRM,HELLMANNS,3379.0,3349.0,2790.0,2790.0,21.1
7790070760630,VINO DULCE ROSADO BENJAMIN BOT 750 ML,BENJAMIN,6300.0,6300.0,5690.0,5690.0,10.7
7791813888468,GASEOSA COLA PEPSI BOT 2 LTR,PEPSI,4400.0,4200.0,4400.0,4200.0,4.8
7791813888413,"GASEOSA COLA 100KCAL PEPSI BOT 1,500 CMQ",PEPSI,3950.0,3700.0,3950.0,3700.0,6.8
7790639003833,GASEOSA LIMA LIMÓN SUAVE CUNNINGTON BOT 2250 CMQ,CUNNINGTON,2575.0,2625.0,2500.0,2500.0,5.0
7790639003468,GASEOSA LIMA LIMÓN CUNNINGTON BOT 2250 CMQ,CUNNINGTON,2360.0,2625.0,2501.0,2360.0,11.2
7798119220183,ENERGIZANTE XL SPEED UNLIMITED LAT 473 ML,SPEED UNLIMITED,2659.0,2785.0,2658.0,2658.0,4.8
7798422620014,ENERGIZANTE MONSTER ENERGY LAT 473 CMQ,MONSTER,3295.0,3200.0,3200.0,3200.0,3.0
7798422620021,ENERGIZANTE MONSTER ULTRA SIN AZÚCAR LAT 473 CMQ,MONSTER,3295.0,3200.0,3200.0,3200.0,3.0
7790079021619,JAMON COCIDO REDUCIDO  FETEADO PALADINI BLI 150 GRM,PALADINI,4899.0,4059.0,4899.0,4059.0,20.7
7790079001031,MORTADELA MINI PALADINI UNI 300 GRM,PALADINI,4929.0,4649.0,4649.0,4649.0,6.0
7798013100697,FUET DE CERDO CAGNOLI BLI 150 GRM,CAGNOLI,8619.0,8155.0,8129.0,8129.0,6.0
7790079000638,LEBERWURST PALADINI PAQ 250 GRM,PALADINI,3210.0,3259.0,3259.0,3210.0,1.5
7798013108136,SALAMÍN TANDILERO PIC.FINO  CAGNOLI PAQ 145 GRM,CAGNOLI,6679.0,7075.0,6610.0,6610.0,7.0
7798013108143,SALAMÍN TANDILERO PIC.GRUESO  CAGNOLI PAQ 145 GRM,CAGNOLI,6209.0,6675.0,5399.0,5399.0,23.6
7790520025715,INSECTICID.MATA POLILLAS Y LARVAS RAID AER 360 ML,RAID,7129.0,6999.99,6920.0,6920.0,3.0
7790520029089,ESPIRAL RAID 12 NOCHES CJA 150 GRM,RAID,2605.0,2539.99,2530.0,2530.0,3.0
7790520027023,"INSECTICIDA MATA MOSQU.S/OLOR RAID AER 43,7 ML",RAID,10590.0,10699.99,10590.0,10590.0,1.0
7793890261493,PAN C/CEREALES Y SEMILLAS FARGO PAQ 400 GRM,FARGO,5559.0,5395.0,5395.0,5395.0,3.0
7793890261486,PAN INTEGRAL FARGO PAQ 400 GRM,FARGO,5559.0,5395.0,4045.0,4045.0,37.4
7793890262131,PAN DE MESA BLANCO BIMBO PAQ 580 GRM,BIMBO,7255.0,7255.0,7255.0,7255.0,0.0
7793890262162,PAN DE SALVADO FARGO PAQ 600 GRM,FARGO,7835.0,7255.0,7255.0,7255.0,8.0
7793890260724,TORTILLAS D/TRIGO FAJITAS TIA ROSA PAQ 275 GRM,TIA ROSA,4679.0,4085.0,4085.0,4085.0,14.5
7790070317452,CAPELLETIS LUCCHETTI JAMON Y QUESO PAQ 500 GRM,LUCCHETTI,5455.0,5450.0,5450.0,5450.0,0.1
7791540053184,FRIZZE EVOLUTION BLUE BOT 1 LTR,FRIZZE,3348.0,3793.0,3809.0,3348.0,13.8
7798422620090,ENERGIZANTE ZERO MONSTER ENERGY LAT 473 ML,MONSTER,3295.0,3200.0,3200.0,3200.0,3.0
7798119220381,ENERGIZANTE ZERO AZUCAR SPEED UNLIMITED LAT 473 ML,SPEED UNLIMITED,2869.0,2785.0,2802.0,2785.0,3.0
7790639003444,GASEOSA TONICA CUNNINGTON BOT 2250 CMQ,CUNNINGTON,2575.0,2625.0,2501.0,2501.0,5.0
7790639003826,GASEOSA TONICA SUAVE CUNNINGTON BOT 2250 CMQ,CUNNINGTON,2375.0,2625.0,2501.0,2375.0,10.5
8445290057433,ALIM.P/GATOS ADULT.PESCADO Y POLLO CAT CHOW BSA 1 KGM,CAT CHOW,8000.0,8000.0,8000.0,8000.0,0.0
8445290067401,ALIM.P/GATOS ADULT.PESCADO Y POLLO CAT CHOW BSA 3 KGM,CAT CHOW,20713.0,20720.0,20720.0,20713.0,0.0
8445290068507,ALIM.P/GATOS ADULTOS CARNE Y POLLO CAT CHOW BSA 500 GRM,CAT CHOW,4097.0,4100.0,4100.0,4097.0,0.1
8445290068682,ALIM.P/GATOS ADULTOS CARNE Y POLLO CAT CHOW BSA 1 KGM,CAT CHOW,8479.0,8000.0,8040.0,8000.0,6.0
7793253003517,"LIMP.LIQUIDO LAVANDA POETT BOT 1,8 LTR",POETT,3950.0,3950.99,4031.0,3950.0,2.1
7793890262391,PAN D/HAMBURGUESA PAPA ARTESANO BSA 160 GRM,ARTESANO,3889.0,3888.0,3889.0,3888.0,0.0
7793890262407,PAN TIPO ARTESANO BRIOCHE ARTESANO BSA 500 GRM,ARTESANO,7980.0,7981.0,7981.0,7980.0,0.0
7793890261905,RAPIDITAS C/CHIA Y LINO BIMBO PAQ 275 GRM,RAPIDITAS,3705.0,4075.54,3705.0,3705.0,10.0
7790606000391,PAN LACTEADO GRANDE NOLY BSA 600 GRM,NOLY,5139.0,5408.0,5500.0,5139.0,7.0
7790070320940,FAJITAS LUCCHETTI PAQ 280 GRM,LUCCHETTI,3099.0,3100.0,3100.0,3099.0,0.0
7790606000421,PAN SALVADO DIET GRANDE NOLY BSA 600 GRM,NOLY,5490.0,5492.0,5490.0,5490.0,0.0
7793890258271,RAPIDITAS LIGHT BIMBO PAQ 275 GRM,RAPIDITAS,3819.0,3706.0,2965.0,2965.0,28.8
7790070336309,FIDEO SPAGHETTI N° 7  MATARAZZO PAQ 500 GRM,MATARAZZO,1905.0,1850.0,1850.0,1850.0,3.0
7790070336385,FIDEO SPAGHETTI N° 7 LUCCHETTI PAQ 500 GRM,LUCCHETTI,1439.0,1500.0,1418.0,1418.0,5.8
7790070336361,FIDEO PENNE RIGATE N° 45 LUCCHETTI PAQ 500 GRM,LUCCHETTI,1499.0,1500.0,1500.0,1499.0,0.1
7790070336316,FIDEO TALLARIN N° 5 MATARAZZO PAQ 500 GRM,MATARAZZO,1635.0,1850.0,1850.0,1635.0,13.1
7790070336293,FIDEO TIRABUZÓN N° 28 MATARAZZO PAQ 500 GRM,MATARAZZO,1850.0,1850.0,1850.0,1850.0,0.0
7791250003325,GIN PREMIUM PINK GORDONS BOT 700 ML,GORDON S,19299.0,19300.0,19313.0,19299.0,0.1
7790895010095,"GASEOSA SCHWEEPPS SIN AZUCAR  POMELO BOT 2,25 LT",SCHWP S/AZUCAR,4790.0,5450.0,5450.0,4790.0,13.8
7790895010088,"GASEOSA SCHWEEPPS SIN AZUCAR  POMELO BOT 1,5 LT",SCHWP S/AZUCAR,4300.0,4300.0,4300.0,4300.0,0.0
7790639003925,GASEOSA POMELO SUAVE CUNNINGTON BOT 1500 CMQ,CUNNINGTON,1985.0,2085.0,1997.0,1985.0,5.0
7790639003451,GASEOSA POMELO CUNNINGTON BOT 2250 CMQ,CUNNINGTON,2575.0,2625.0,2501.0,2501.0,5.0
7790639003857,GASEOSA POMELO SUAVE CUNNINGTON BOT 2250 CMQ,CUNNINGTON,2575.0,2625.0,2499.0,2499.0,5.0
8445291462830,ALIM.P/GATITOS PESC.CARNE Y VEG.CAT CHOW PAQ 500 GRM,CAT CHOW,4729.0,4550.0,4550.0,4550.0,3.9
7793890258264,RAPIDITAS CLASICAS BIMBO PAQ 275 GRM,RAPIDITAS,3520.0,3706.0,2965.0,2965.0,25.0
7793890258752,PAN DE MESA BLANCO LACTAL PAQ 460 GRM,LACTAL,4859.0,4716.0,4716.0,4716.0,3.0
7793890258769,PAN DE MESA BLANCO LACTAL PAQ 315 GRM,LACTAL,3235.0,3236.0,3234.0,3234.0,0.1
7793890258806,PAN P/HAMBURGUESA X4 UNI. LACTAL PAQ 210 GRM,LACTAL,2499.0,2429.0,2429.0,2429.0,2.9
7793890258776,PAN DE MESA C/SALVADO LACTAL PAQ 330 GRM,LACTAL,3529.0,3533.0,3533.0,3529.0,0.1
7793890258783,PAN DE MESA C/SALVADO LACTAL PAQ 560 GRM,LACTAL,5599.0,5442.0,5441.0,5441.0,2.9
7793890258790,PAN P/PANCHO X6 UNI. LACTAL PAQ 210 GRM,LACTAL,2429.0,2429.0,2429.0,2429.0,0.0
7793890258998,PAN HAMBURGUESA .X4 UNI. ARTESANO BSA 240 GRM,ARTESANO,4150.0,4163.0,4163.0,4150.0,0.3
7793890259025,PAN P/PANCHO X6 UNI. ARTESANO BSA 240 GRM,ARTESANO,4275.0,4163.0,4163.0,4163.0,2.7
7790742436207,LECHE E/POLVO DESC. FORT.C/VIT LA SERENISIMA PAQ 200 GRM,LA SERENISIMA,3615.0,3510.0,3510.0,3510.0,3.0
7790070336590,FIDEO TIRABUZÓN C/HUEVO DON VICENTE PAQ 500 GRM,DON VICENTE,3399.0,3400.0,3400.0,3399.0,0.0
7790070336576,FIDEO TALLARIN C/HUEVO DON VICENTE PAQ 500 GRM,DON VICENTE,3399.0,3400.0,3400.0,3399.0,0.0
7790070336552,FIDEO CASERITO C/HUEVO DON VICENTE PAQ 500 GRM,DON VICENTE,3399.0,3400.0,3400.0,3399.0,0.0
7790070336545,FIDEO FETTUCCINE C/HUEVO DON VICENTE PAQ 500 GRM,DON VICENTE,3499.0,3400.0,3400.0,3400.0,2.9
7790070336651,FIDEOS SPAGHETTI RINA PAQ 500 GRM,RINA,3339.0,3300.0,3300.0,3300.0,1.2
7790240017069,VINO SAUVIGNON BLANC  ALARIS BOT 750 CC,ALARIS,5201.0,5782.0,4890.0,4890.0,18.2
7790895007217,"GASEOSA COCA COLA BOT 1,75 LTR",COCA COLA,4840.0,4700.0,4700.0,4700.0,3.0
7790895007255,"GASEOSA FANTA NARANJA BOT 1,75 LTR",FANTA,4840.0,4700.0,4700.0,4700.0,3.0
7790895012259,GASEOSA COCA COLA S/AZÚCARES BOT 1.75 LTR,COCA COLA,4840.0,4700.0,4700.0,4700.0,3.0
7790895012440,GASEOSA COCA COLA LIGHT BOT 1.75 LTR,COCA COLA LIGHT,4840.0,4700.0,4700.0,4700.0,3.0
7790895012266,"GASEOSA COCA COLA PET 1,25 LTR",COCA COLA,2999.0,2999.0,2999.0,2999.0,0.0
7790895007248,"GASEOSA LIMA LIMON SPRITE BOT 1,75 LTR",SPRITE,4840.0,4700.0,4700.0,4700.0,3.0
7790895012358,"GASEOSA LIMA LIMON SPRITE PET 1,25 LTR",SPRITE,3089.0,2999.0,2999.0,2999.0,3.0
7790895643286,GASEOSA COCA COLA  S/AZUC LAT 473 CMQ,COCA COLA,2369.0,2300.0,2300.0,2300.0,3.0
7891000244074,ALIM.P/GATOS SAB.POLLO AD CAT CHOW POU 85 GRM,CAT CHOW,1600.0,1600.0,1800.0,1600.0,12.5
7891000244036,ALIM.P/GATOS CASTRADOS SAB. PESCADO CAT CHOW POU 85 GRM,CAT CHOW,1600.0,1600.0,1800.0,1600.0,12.5
8445290068705,ALIM.P/GATOS ADULTOS CARNE Y POLLO CAT CHOW BSA 3 KGM,CAT CHOW,23209.0,20720.0,20824.0,20720.0,12.0
8445290069313,ALIM.P/GATITOS PESC.CARNE Y VEGET.CAT CHOW BSA 1 KGM,CAT CHOW,8809.0,8810.0,8854.0,8809.0,0.5
7793253003777,LAVANDINA ANTI SPLASH AYUDIN BOT 1 LTR,AYUDIN,2040.0,1966.99,1981.0,1966.99,3.7
7793253003784,LAVANDINA ANTI SPLASH AYUDIN BOT 2 LTR,AYUDIN,3945.0,3802.99,3831.0,3802.99,3.7
7793253003753,LAVANDINA TRIPLE PODER PUREZA GLAC AYUDIN BOT 2 LTR,AYUDIN,2604.0,3179.99,3211.0,2604.0,23.3
7793253003715,LAVANDINA TRIPLE PODER LAVANDA AYUDIN BOT 1 LTR,AYUDIN,1685.0,1663.99,1671.0,1663.99,1.3
7793253003838,LAVANDINA EN GEL LAVANDA AYUDIN BOT 700 ML,AYUDIN,3169.0,3050.99,3080.0,3050.99,3.9
7793253003791,LAVANDINA EN GEL ORIGINAL AYUDIN BOT 700 ML,AYUDIN,3169.0,3050.99,3080.0,3050.99,3.9
7793253003807,LAVANDINA EN GEL CÍTRICA AYUDIN BOT 700 ML,AYUDIN,3169.0,3050.99,3080.0,3050.99,3.9
7793253003722,LAVANDINA TRIPLE PODER LAVANDA AYUDIN BOT 2 LTR,AYUDIN,3309.0,3180.99,3211.0,3180.99,4.0
7791451801157,DULCE DE BATATA CON CHOCOLATE ESNAOLA CJA 500 GRM,ESNAOLA,3339.0,3199.0,3150.0,3150.0,6.0
7791451071000,DULCE DE BATATA ESNAOLA CJA 500 GRM,ESNAOLA,2969.0,3199.0,3150.0,2969.0,7.7
7791451080040,DULCE DE MEMBRILLO ESNAOLA CJA 500 GRM,ESNAOLA,4070.0,4499.0,4300.0,4070.0,10.5
7791564012495,QUESO FUNDIDO ADLER AZUL CJA 100 GRM,ADLER,2779.0,3069.0,3069.0,2779.0,10.4
7791564013355,QUESO FUNDIDO ADLER GRUYERE CJA 100 GRM,ADLER,3069.0,3069.0,3069.0,3069.0,0.0
7791564012501,QUESO FUNDIDO ADLER FONTINA CJA 100 GRM,ADLER,2317.0,3069.0,3069.0,2317.0,32.5
7791564012488,QUESO FUNDIDO ADLER JAMON CJA 100 GRM,ADLER,3000.0,3069.0,3069.0,3000.0,2.3
7793890258875,PAN PARA PANCHOS FARGO PAQ 210 GRM,FARGO,3119.0,3122.0,3122.0,3119.0,0.1
7793890258851,PAN P/HAMBURGUESAS CON SÉSAMO FARGO PAQ 210 GRM,FARGO,3215.0,3122.0,3122.0,3122.0,3.0
7793890259070,PAN P/HAMBURGUESAS CON SÉSAMO BIMBO PAQ 210 GRM,BIMBO,3969.0,3469.0,3469.0,3469.0,14.4
8445291565425,CHOCOLATE C/ALMENDRAS NESTLE FWP 25 GRM,NESTLE,1799.0,1734.0,1635.0,1635.0,10.0
7790070621863,RAVIOLES RICOTA MOZZARELLA D. LA SALTEÑA PAQ 450 GRM,LA SALTEÑA,3915.0,3915.0,3800.0,3800.0,3.0
7790895004971,AGUA SIN GAS AQUARIUS POMELO ROSADO BOT 2.25 LTR,AQUARIUS,3000.0,3400.0,3400.0,3000.0,13.3
7790895003325,AGUA SIN GAS AQUARIUS NARANJA BOT 2.25 LTR,AQUARIUS,3499.0,3400.0,3202.0,3202.0,9.3
7790895645778,AGUA MINERAL SIN GAS SMARTWATER PET 591 ML,SMARTWATER,1800.0,1800.0,1800.0,1800.0,0.0
7798096880578,ENSALADA HOJAS CRUJIENTES SUEÑO VERDE BJA 300 GRM,SUEÑO VERDE,6990.0,6299.0,4590.0,4590.0,52.3
7790010003261,ACONDICIONADOR ORIGINAL JOHNSON S BABY BOT 200 ML,JOHNSON S BABY,6675.0,6295.0,6480.0,6295.0,6.0
7790520026132,CANASTA LIQUIDA BAÑO LAVANDA REP.PATO PURIFIC BLI 50 ML,PATO PURIFIC,5419.0,5299.99,5260.0,5260.0,3.0
7790580140434,GOMITAS TUBITOS EXTREME SAB.FRUTILLA FWP 70 GRM,MOGUL,1730.0,1830.0,1687.0,1687.0,8.5
7891000379073,"OBLEA CHOCOLATE DARK KITKAT FWP 41,5 GRM",KITKAT,2415.0,2631.0,2415.0,2415.0,8.9
7891000379028,"OBLEA CHOCOLATE WHITE KITKAT FWP 41,5 GRM",KITKAT,2489.0,2631.0,2415.0,2415.0,8.9
7790606085343,TAPA P/EMPANADA CRIOLLA NOLY PAQ 330 GRM,NOLY,1800.0,1915.0,1785.0,1785.0,7.3
7790606085428,TAPA P/PASCUALINA CRIOLLA NOLY PAQ 400 GRM,NOLY,2279.0,2439.0,2275.0,2275.0,7.2
7790236018353,TAPA P/EMPANADA CRIOLLA LA SALTEÑA BLI 605 GRM,LA SALTEÑA,3689.0,3585.0,3585.0,3585.0,2.9
7790236018346,TAPA P/EMPANADA HORNO LA SALTEÑA BLI 605 GRM,LA SALTEÑA,3750.0,3585.0,3585.0,3585.0,4.6
7790070621870,RAVIOLES JAMON Y MOZZARELLA LA SALTEÑA PAQ 450 GRM,LA SALTEÑA,3809.0,3915.0,3800.0,3800.0,3.0
7509552874204,ÓLEO EXTRAORDINARIO TRAT. NUTRICIÓN ELVIVE BOT 100 ML,ELVIVE,19085.0,19990.99,19990.0,19085.0,4.7
7509552923162,CREMA P/PEINAR LISO COCO GARNIER FRUCTIS BOT 250 ML,GARNIER FRUCTIS,6690.0,7490.99,7490.0,6690.0,12.0
7791293050560,CREMA P/PEINAR RIZOS DEFINI. SEDAL BOT 300 ML,SEDAL,5395.0,5681.99,5680.0,5395.0,5.3
7791293050553,CREMA P/PEINAR LISO PERFECTO SEDAL BOT 300 ML,SEDAL,5679.0,5681.99,5680.0,5679.0,0.1
7891150103481,MASC.TRAT.10 E.1 UV REP.BRILL. DOVE CJA 250 ML,DOVE,7554.25,16156.99,8550.0,7554.25,113.9
7509552902389,MASCARILLA HIDRAT.C/ACID. HIALURÓNICO ELVIVE POT 300 GRM,ELVIVE,9989.0,11190.99,11290.0,9989.0,13.0
7790010002929,COLONIA FRESCA CARICIA JOHNSON'S BABY BOT 100 ML,JOHNSON S BABY,4439.0,4362.0,4491.0,4362.0,3.0
7790520028082,DISCO ADHESIVO LAVAN.C/APLICA. PATO PURIFIC BLI 38 GRM,PATO PURIFIC,8890.0,8935.99,8890.0,8890.0,0.5
7790520031020,DESINF.D/AMBIENTES FRAG. ORIGINAL LYSOFORM AER 315 CMQ,LYSOFORM,5260.0,5264.99,5260.0,5260.0,0.1
7791290796102,DESODORANTE P/INODORO CITRUS VIM BLI 50 GRM,VIM,4229.0,4231.99,4220.0,4220.0,0.3
7791290796119,DESODORANTE P/INODORO LAVANDA VIM BLI 50 GRM,VIM,3900.0,4231.99,4220.0,3900.0,8.5
7622202328947,CHOCOLATE MILKA  GRACIAS TAB 55 GRM,MILKA,5400.0,5140.0,5140.0,5140.0,5.1
7791290793330,LIMPIADOR P/PISOS OXY GEL BIO ACTIVE CIF BOT 750 ML,CIF,5000.0,5028.99,5020.0,5000.0,0.6
7500435173100,CREMA PROTECTORA SUAVE Y LISA VENUS POM 150 ML,VENUS,7369.0,7368.99,7950.0,7368.99,7.9
7500435224604,ESPUMA D/AFEITAR FOAMY REGULAR GILLETTE AER 312 GRM,GILLETTE,12100.0,12109.0,13065.0,12100.0,8.0
7509552902372,CREMA P/PEINAR ANT.FRIZZ C/ ACID.HIALUR. ELVIVE POM 250 ML,ELVIVE,8274.0,8990.99,8231.0,8231.0,9.2
7891150097131,TRATAMIENTO CAPILAR ALL IN 1 DOVE POT 250 GRM,DOVE,14750.0,16156.99,8550.0,8550.0,89.0
7791293050508,CREMA P/PEINAR ANTI FRIZZ TRESEMME BOT 300 ML,TRESEMME,5273.0,7421.99,7420.0,5273.0,40.8
7891150103504,OLEO CAPILAR UV REP.BRILLO DOVE SPR 110 ML,DOVE,7433.0,17487.0,17480.0,7433.0,135.3
7891150099906,SERUM CAPILAR LUMINOUS UV SEDAL BOT 110 ML,SEDAL,10989.0,10372.99,10370.0,10370.0,6.0
7790033338166,MASCARILLA ANTI-RESIDUOS ELVIVE POT 300 ML,ELVIVE,10990.0,12190.99,12190.0,10990.0,10.9
7790064001909,DESMAQUILLADOR ESTRELLA DISCOS BOL 80 UNI,ESTRELLA,3130.0,3134.99,3260.0,3130.0,4.2
0650240051647,AGUA MICELAR HUMECTANTE TEATRICAL BOT 600 ML,TEATRICAL,10869.0,10450.0,10761.0,10450.0,4.0
7790520031426,DESINF.D/AMB.FRUT.D.BOSQUE LYSOFORM AER 360 ML,LYSOFORM,5075.0,4786.99,4780.0,4780.0,6.2
7793253300081,DESODORANTE WC AYUDIN PASTILLA  X 1 UNI CJA 16 GRM,AYUDIN,2500.0,2500.99,2521.0,2500.0,0.8
7790520014863,DESODORANTE WC PATO AZUL  BLOQUE MOCHILA BLI 40 GRM,PATO PURIFIC,3550.0,3559.99,3540.0,3540.0,0.6
0000078600027,PASTILLAS TIC TAC NARANJA CJA 16 GRM,TIC TAC,1079.0,1050.0,790.0,790.0,36.6
0000078600010,PASTILLAS TIC TAC MENTA CJA 16 GRM,TIC TAC,1079.0,1050.0,790.0,790.0,36.6
7798359560452,ALFAJOR BLANCO MARLEY FWP 80 GRM,MARLEY,1545.0,1499.99,1500.0,1499.99,3.0
7798359560445,ALFAJOR NEGRO MARLEY FWP 80 GRM,MARLEY,1545.0,1499.99,1500.0,1499.99,3.0
7500435219648,ESPUMA D/AFEITAR FOAMY SENSITIVE GILLETTE AER 175 GRM,GILLETTE,7614.0,7994.99,8625.0,7614.0,13.3
7500435225366,CARTUCHO MACH3 CARBONO GILLETTE BLI 2 UNI,GILLETTE,10425.0,10426.0,11250.0,10425.0,7.9
7500435211635,CARTUCHO MACH3 CARBONO GILLETTE BLI 4 UNI,GILLETTE,21029.0,19287.99,20790.0,19287.99,9.0
7500435178570,MÁQUINA D/AFEITAR CUERPO GILLETTE BLI 2 UNI,GILLETTE,8079.0,8073.99,8700.0,8073.99,7.8
7500435203975,MÁQUINA D/AFEITAR ÍNTIMA VENUS BLI 2 UNI,VENUS,7585.0,7587.99,8190.0,7585.0,8.0
7500435219334,MAQUINA D/AFEITAR MACH3 CARBONO GILLETTE BLI 1 UNI,GILLETTE,11055.0,11056.0,11930.0,11055.0,7.9
0070330745889,MAQUINA DE AFEITAR FLEX 2 BIC PAQ 5 UNI,BIC,6783.0,7149.99,7150.0,6783.0,5.4
7891150101777,SÉRUM ÓLEO TOQ.SEDA SEDAL SPR 60 ML,SEDAL,9609.0,8816.99,9700.0,8816.99,10.0
7509552979558,SERUM DREAM LISO ELVIVE BOT 100 ML,ELVIVE,20735.0,19990.99,19990.0,19990.0,3.7
7509552455557,DESMAQUILLANTE AGUA MICELAR TODO EN 1 GARNIER BOT 400 ML,GARNIER,19989.0,21990.99,21990.0,19989.0,10.0
4005900773821,AGUA MICELAR BIFÁSICA ROSE CARE NIVEA BOT 400 ML,NIVEA,18515.0,19036.0,19040.0,18515.0,2.8
4005900985828,TOALLITAS DESMAQ. MICELAR NIVEA PAQ 25 UNI,NIVEA,7499.0,7496.99,7500.0,7496.99,0.0
7791130002844,LIMPIADOR PROCENEX VIDRIO SECADO RAPIDO DOY420 ML,PROCENEX,2049.0,2003.99,1590.0,1590.0,28.9
7798184581332,LIMPIADOR LIQUIDO CONCENTRADO COCO VAIN. MULTIMAX SOB 150 ML,MULTIMAX,1800.0,1962.99,1800.0,1800.0,9.1
7798184581103,LIMPIADOR LIQUIDO CONCENTRADO LAVANDA MULTIMAX SOB 150 ML,MULTIMAX,2009.0,1961.99,1800.0,1800.0,11.6
7791130146791,LIMPIADOR PROCENEX GOLD VIDRIOS GAT 500 ML,PROCENEX,4059.0,3551.99,3552.0,3551.99,14.3
7790010002660,TOALLITAS ESPEC.SUAVES C/ALAS SIEMPRE LIBRE PAQ 16 UNI,SIEMPRE LIBRE,3686.0,3882.0,3882.0,3686.0,5.3
7790770601875,PROTECTORES DIARIOS MULTIESTILO NOSOTRAS PAQ 20UNI,NOSOTRAS,3019.0,3029.0,3031.0,3019.0,0.4
7790770601998,PROTECTORES DIARIOS PROTECCIÓN NORMAL NOSOTRAS PAQ 100 UNI,NOSOTRAS,9900.0,9563.0,9651.0,9563.0,3.5
7790770601899,TOALLLA HIGIENICA CLÁSICA SUAVE NOSOTRAS PAQ 16 UNI,NOSOTRAS,3550.0,3461.0,3501.0,3461.0,2.6
7500435233019,PROTEC.DIARI.RESPIR.S/PERF. ALWAYS PAQ 15 UNI,ALWAYS,2919.0,2910.0,3090.0,2910.0,6.2
4005808315093,CREMA CORP.PIEL EXTR.SECA NIVEA BOT 250 ML,NIVEA,7199.0,7737.99,7739.0,7199.0,7.5
7790520018618,LIMPIADOR MR MUSCULO VID Y  MULTI CAMP DE LAV DOY 450 ML,MR.MUSCULO,2279.0,2283.99,2270.0,2270.0,0.6
7793253001186,PRELAVADO TRENET ESPUM HYPERAC DOY 400 ML,TRENET,1892.0,2254.99,2270.0,1892.0,20.0
7798124360355,LIMPIADOR ECOVITA BAÑO DOY 500 ML,ECOVITA,1150.0,1877.99,1400.0,1150.0,63.3
7791130681391,LIMPIADOR HARPIC PARA INODOROS ORIGINAL BOT 500 ML,HARPIC,5750.0,5772.99,5750.0,5750.0,0.4
